Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",12.830907881912413,4.239593094045488,8.591314787866924,10.140195363736265,2.22666060788996,83941,4,6
"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",12.89971332919673,4.414097498161164,8.485615831035567,10.119864178031213,2.1545216127362616,33627,4,6
"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",11.612024548715855,4.47191840142961,7.140106147286245,9.963534708869954,2.190842016282066,11345,5,5
"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",12.777136261789042,4.650419738515095,8.126716523273949,10.188370246214996,2.221934997967914,35811,4,6
"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",11.908406251916658,4.503980835883755,7.404425416032902,10.104464294865258,2.194660235632062,78009,5,5
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]",11.608150383554317,4.684809943079575,6.9233404404747425,9.989486827961427,2.2315272729939575,81968,5,5
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",10.197206719293819,5.0226862595743,5.174520459719519,9.919805581677142,2.097277597207685,83259,6,4
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",13.798285378786575,3.9173647281942254,9.88092065059235,10.174925569580575,2.1385867445451185,37707,3,7
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",12.974162207131409,4.552650252797549,8.421511954333859,10.198191180774998,2.305237917903024,83471,4,6
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",12.65199357091293,4.27151729992522,8.38047627098771,10.1018301360907,2.212466430103195,87967,4,6
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",11.518588225922873,4.554203622312269,6.964384603610604,10.010150368866604,2.2983615126582597,95588,5,5
"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",12.427972830134893,4.407720956536714,8.020251873598179,9.838124147497657,2.207206622392958,64082,4,6
