Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
89,0.45,0.6,0.55,0.25,0.8,0.45,0.5,0.15,0.7,0.6
90,0.45,0.75,0.8,0.2,0.85,0.4,0.65,0.35,0.6,0.6
91,0.25,0.8,1.0,0.3,0.85,0.6,0.75,0.4,0.6,0.5
92,0.55,0.85,0.9,0.35,0.8,0.85,0.85,0.3,0.65,0.35
93,0.15,0.7,0.75,0.2,0.7,0.65,0.9,0.45,0.5,0.25
94,0.2,0.9,0.85,0.3,0.8,0.7,0.75,0.25,0.5,0.3
95,0.1,1.0,0.9,0.4,0.65,0.6,0.8,0.4,0.25,0.15
96,0.25,0.95,0.95,0.6,0.7,0.65,0.7,0.3,0.2,0.25
97,0.25,0.85,0.8,0.55,0.5,0.55,0.5,0.25,0.25,0.45
98,0.35,0.9,0.9,0.75,0.55,0.45,0.4,0.2,0.5,0.3
99,0.3,0.95,1.0,0.8,0.6,0.35,0.3,0.05,0.5,0.15
