Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
69,0.8,0.3,0.55,0.35,0.55,0.45,0.5,0.05,0.4,0.45
70,0.9,0.45,0.85,0.35,0.4,0.45,0.5,0.25,0.3,0.5
71,0.7,0.35,0.7,0.15,0.8,0.35,0.7,0.15,0.25,0.45
72,0.6,0.45,0.6,0.15,0.8,0.4,0.65,0.2,0.2,0.35
73,0.65,0.45,0.6,0.3,0.85,0.25,0.75,0.4,0.25,0.25
74,0.4,0.65,0.25,0.4,0.6,0.45,0.55,0.6,0.05,0.55
75,0.15,0.7,0.3,0.4,0.45,0.25,0.65,0.45,0.15,0.7
76,0.35,0.85,0.1,0.5,0.55,0.6,0.55,0.4,0.25,1.0
77,0.45,0.65,0.1,0.4,0.8,0.65,0.3,0.45,0.25,0.95
78,0.65,0.5,0.35,0.3,0.75,0.75,0.35,0.4,0.4,0.9
79,0.75,0.4,0.25,0.3,0.8,0.75,0.25,0.55,0.25,0.95
80,0.6,0.25,0.3,0.15,0.95,0.8,0.2,0.4,0.5,0.9
81,0.5,0.2,0.5,0.15,0.8,0.8,0.35,0.35,0.6,0.9
82,0.4,0.35,0.4,0.3,0.75,0.75,0.15,0.25,0.4,0.9
83,0.55,0.4,0.35,0.25,0.85,0.55,0.4,0.3,0.3,0.85
84,0.55,0.15,0.3,0.05,0.9,0.6,0.45,0.55,0.4,0.85
85,0.5,0.35,0.3,0.0,0.9,0.5,0.6,0.55,0.45,0.55
86,0.6,0.55,0.45,0.15,0.8,0.55,0.6,0.6,0.35,0.55
87,0.65,0.55,0.65,0.2,0.6,0.55,0.65,0.6,0.3,0.5
88,0.6,0.55,0.65,0.35,0.35,0.55,0.75,0.4,0.4,0.45
89,0.65,0.7,0.55,0.2,0.4,0.2,0.75,0.45,0.1,0.4
90,0.65,0.65,0.4,0.1,0.45,0.3,0.7,0.55,0.35,0.55
91,0.55,0.65,0.55,0.25,0.65,0.35,0.9,0.6,0.35,0.25
92,0.5,0.5,0.45,0.15,0.5,0.35,0.6,0.85,0.2,0.45
93,0.35,0.35,0.2,0.15,0.5,0.6,0.6,0.9,0.15,0.2
94,0.65,0.5,0.15,0.35,0.6,0.55,0.55,0.75,0.15,0.2
95,0.4,0.25,0.05,0.25,0.65,0.65,0.65,0.7,0.4,0.05
96,0.55,0.3,0.35,0.25,0.75,0.8,0.75,0.45,0.25,0.15
97,0.4,0.2,0.2,0.4,0.6,0.65,0.75,0.45,0.45,0.25
98,0.5,0.35,0.25,0.45,0.35,0.35,0.8,0.55,0.2,0.35
99,0.55,0.45,0.45,0.25,0.4,0.25,0.55,0.5,0.3,0.25
