Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
29,0.8,0.1,0.5,0.55,0.3,0.7,0.05,0.7,0.55,0.75
30,0.8,0.0,0.55,0.2,0.3,0.55,0.05,0.65,0.7,0.65
31,0.6,0.0,0.6,0.2,0.4,0.35,0.2,0.65,0.65,0.65
32,0.3,0.0,0.35,0.1,0.4,0.3,0.25,0.75,0.55,0.6
33,0.25,0.05,0.4,0.1,0.6,0.55,0.5,0.85,0.5,0.8
34,0.25,0.15,0.35,0.2,0.3,0.55,0.4,0.75,0.3,0.65
35,0.45,0.35,0.3,0.25,0.25,0.6,0.5,0.65,0.35,0.5
36,0.5,0.25,0.5,0.4,0.2,0.8,0.25,0.55,0.45,0.6
37,0.85,0.2,0.75,0.4,0.1,0.8,0.3,0.8,0.55,0.7
38,0.6,0.45,0.85,0.35,0.0,0.7,0.45,0.75,0.3,0.55
39,0.5,0.2,0.7,0.55,0.1,0.75,0.45,0.85,0.2,0.6
40,0.55,0.1,0.75,0.65,0.15,0.55,0.2,0.8,0.3,0.55
41,0.3,0.05,0.8,0.5,0.25,0.5,0.2,0.65,0.35,0.65
42,0.45,0.2,0.75,0.6,0.4,0.6,0.25,0.75,0.3,0.7
43,0.45,0.6,0.6,0.35,0.4,0.55,0.15,0.7,0.2,0.75
44,0.65,0.8,0.6,0.4,0.35,0.45,0.1,0.7,0.3,0.75
45,0.4,0.55,0.7,0.2,0.5,0.65,0.15,0.8,0.4,0.7
46,0.6,0.55,0.45,0.4,0.55,0.65,0.2,0.5,0.4,0.7
47,0.75,0.4,0.2,0.5,0.65,0.5,0.05,0.25,0.6,0.55
48,0.9,0.25,0.3,0.6,0.55,0.65,0.25,0.15,0.4,0.45
49,0.9,0.35,0.25,0.3,0.3,0.35,0.2,0.25,0.45,0.25
50,0.95,0.45,0.45,0.65,0.3,0.45,0.35,0.15,0.6,0.45
51,0.8,0.1,0.2,0.75,0.3,0.35,0.3,0.2,0.6,0.6
52,0.9,0.15,0.2,0.8,0.5,0.45,0.1,0.2,0.6,0.65
53,0.85,0.1,0.35,0.95,0.85,0.6,0.3,0.25,0.55,0.8
54,1.0,0.1,0.4,0.95,0.9,0.6,0.3,0.0,0.4,0.7
55,0.9,0.25,0.45,1.0,0.8,0.65,0.25,0.1,0.65,0.8
56,0.7,0.2,0.45,0.95,0.75,0.75,0.45,0.25,0.65,0.75
57,0.55,0.2,0.75,0.8,0.55,0.75,0.25,0.3,0.85,0.75
58,0.6,0.3,0.6,0.85,0.5,0.75,0.5,0.4,0.65,0.75
59,0.75,0.2,0.55,0.55,0.4,0.9,0.55,0.2,0.75,0.7
60,0.8,0.25,0.35,0.5,0.2,0.95,0.4,0.15,0.95,0.85
61,0.65,0.4,0.4,0.1,0.45,0.9,0.25,0.15,0.9,0.65
62,0.8,0.3,0.55,0.3,0.35,0.8,0.25,0.3,0.65,0.65
63,0.7,0.2,0.5,0.35,0.35,0.85,0.35,0.4,0.6,0.6
64,0.65,0.25,0.45,0.3,0.35,0.95,0.25,0.4,0.6,0.65
65,0.7,0.1,0.5,0.45,0.35,1.0,0.3,0.2,0.65,0.65
66,0.5,0.1,0.3,0.6,0.5,1.0,0.5,0.3,0.7,0.55
67,0.7,0.2,0.25,0.6,0.25,1.0,0.3,0.15,0.75,0.45
68,0.55,0.15,0.3,0.7,0.45,0.9,0.4,0.25,0.8,0.45
69,0.55,0.1,0.3,0.55,0.4,0.85,0.4,0.05,0.65,0.25
70,0.6,0.35,0.6,0.45,0.3,0.55,0.35,0.15,0.45,0.65
71,0.7,0.3,0.55,0.5,0.15,0.45,0.4,0.35,0.35,0.65
72,0.8,0.15,0.35,0.5,0.15,0.45,0.7,0.15,0.2,0.75
73,0.85,0.3,0.5,0.65,0.45,0.65,0.7,0.2,0.25,0.85
74,0.9,0.5,0.45,0.6,0.4,0.55,0.65,0.25,0.15,0.65
75,0.8,0.55,0.25,0.6,0.3,0.55,0.75,0.25,0.2,0.45
76,0.8,0.7,0.35,0.8,0.15,0.7,0.9,0.15,0.25,0.5
77,0.75,0.6,0.3,0.7,0.2,0.55,0.65,0.25,0.6,0.4
78,0.8,0.4,0.1,0.35,0.25,0.25,0.55,0.4,0.75,0.25
79,0.65,0.4,0.1,0.35,0.25,0.2,0.6,0.35,0.75,0.25
80,0.55,0.5,0.25,0.45,0.4,0.1,0.5,0.25,0.6,0.2
81,0.7,0.2,0.2,0.5,0.55,0.15,0.65,0.35,0.5,0.3
82,0.6,0.2,0.65,0.6,0.15,0.3,0.75,0.3,0.45,0.7
83,0.75,0.25,0.45,0.5,0.35,0.3,0.65,0.4,0.1,0.65
84,0.55,0.45,0.55,0.65,0.4,0.15,0.7,0.4,0.4,0.55
85,0.85,0.6,0.45,0.55,0.6,0.3,0.7,0.6,0.5,0.7
86,0.6,0.7,0.5,0.45,0.75,0.2,0.65,0.65,0.5,0.65
87,0.7,0.7,0.25,0.65,0.8,0.3,0.55,0.45,0.55,0.75
88,0.75,0.65,0.05,0.75,0.95,0.25,0.5,0.3,0.65,0.55
89,0.8,0.8,0.25,0.4,0.85,0.1,0.75,0.2,0.85,0.5
90,0.85,0.75,0.4,0.5,0.65,0.3,0.65,0.25,0.7,0.3
91,0.8,0.6,0.25,0.5,0.4,0.15,0.8,0.2,0.5,0.1
92,0.9,0.8,0.35,0.35,0.35,0.2,0.65,0.2,0.45,0.1
93,0.85,0.75,0.5,0.25,0.3,0.15,0.55,0.35,0.55,0.4
94,0.65,0.85,0.5,0.35,0.2,0.25,0.55,0.3,0.6,0.4
95,0.85,0.6,0.55,0.55,0.4,0.2,0.6,0.2,0.5,0.3
96,0.85,0.6,0.6,0.8,0.7,0.4,0.5,0.5,0.6,0.2
97,0.85,0.55,0.8,0.75,0.55,0.3,0.45,0.45,0.3,0.35
98,0.7,0.7,0.75,0.75,0.5,0.4,0.65,0.35,0.35,0.25
99,0.65,0.9,0.85,0.7,0.4,0.35,0.35,0.4,0.25,0.25
