Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
82,0.95,0.4,0.6,0.65,0.65,0.15,0.55,0.0,0.4,0.35,0.75,0.45,0.8,0.2,0.65,0.4,0.2,0.7,0.35,0.8
83,0.95,0.2,0.8,0.8,0.75,0.2,0.35,0.0,0.1,0.15,0.6,0.55,0.85,0.25,0.3,0.7,0.15,0.9,0.15,0.95
84,1.0,0.25,0.9,0.9,0.75,0.2,0.25,0.1,0.05,0.05,0.5,0.5,0.85,0.3,0.3,0.8,0.3,0.9,0.25,0.95
85,0.95,0.3,1.0,0.95,0.7,0.3,0.1,0.2,0.15,0.0,0.65,0.6,0.9,0.25,0.25,0.65,0.3,0.9,0.3,1.0
86,0.9,0.3,0.9,0.8,0.4,0.25,0.25,0.35,0.0,0.1,0.15,0.85,1.0,0.5,0.25,0.7,0.05,0.9,0.65,0.95
87,0.95,0.45,0.95,0.85,0.35,0.4,0.35,0.45,0.0,0.15,0.2,0.75,0.95,0.55,0.25,0.5,0.2,0.75,0.65,0.9
88,0.9,0.55,1.0,0.9,0.35,0.4,0.4,0.5,0.0,0.05,0.15,0.7,0.95,0.45,0.35,0.45,0.3,0.7,0.65,0.85
89,0.9,0.5,0.85,1.0,0.45,0.6,0.75,0.4,0.05,0.0,0.3,0.6,0.85,0.15,0.5,0.35,0.2,0.8,0.3,0.85
90,0.9,0.4,0.7,1.0,0.5,0.5,0.55,0.25,0.0,0.05,0.4,0.6,0.65,0.25,0.45,0.4,0.2,0.8,0.3,0.75
91,0.95,0.65,0.55,0.9,0.5,0.75,0.8,0.2,0.0,0.1,0.3,0.5,0.85,0.35,0.5,0.4,0.35,0.7,0.45,0.9
92,0.8,0.65,0.85,0.85,0.25,0.7,0.65,0.1,0.0,0.25,0.1,0.65,0.9,0.4,0.65,0.45,0.4,0.9,0.5,0.9
93,0.8,0.65,0.75,0.85,0.1,0.8,0.75,0.0,0.05,0.05,0.25,0.7,0.9,0.2,0.65,0.4,0.25,0.85,0.3,0.85
94,0.8,0.55,0.75,0.95,0.2,0.8,0.7,0.0,0.15,0.0,0.35,0.75,1.0,0.25,0.6,0.25,0.3,0.9,0.15,0.6
95,0.7,0.6,0.85,0.9,0.1,0.9,0.75,0.0,0.2,0.0,0.35,0.75,0.85,0.5,0.4,0.2,0.45,0.9,0.05,0.4
96,0.75,0.6,0.75,0.9,0.3,0.8,0.7,0.0,0.25,0.05,0.45,0.7,0.8,0.45,0.4,0.3,0.5,0.75,0.0,0.3
97,0.55,0.55,0.75,0.85,0.15,0.75,0.35,0.0,0.15,0.3,0.45,0.75,0.9,0.5,0.55,0.3,0.35,0.65,0.05,0.45
98,0.75,0.8,0.6,0.85,0.35,0.75,0.55,0.05,0.1,0.35,0.4,0.55,0.9,0.35,0.8,0.55,0.3,0.7,0.0,0.4
99,1.0,0.9,0.4,0.75,0.65,0.8,0.8,0.05,0.1,0.35,0.55,0.2,1.0,0.4,0.75,0.7,0.3,0.7,0.05,0.6
