Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
65,0.5,0.75,0.35,0.4,0.55,0.7,0.65,0.85,0.3,0.55
66,0.8,0.95,0.35,0.35,0.5,0.65,0.65,0.65,0.3,0.85
67,0.65,0.75,0.25,0.45,0.55,0.7,0.5,0.75,0.3,0.8
68,0.9,0.6,0.3,0.45,0.3,0.55,0.6,0.5,0.25,0.85
69,0.85,0.25,0.45,0.2,0.35,0.3,0.55,0.15,0.25,0.8
70,0.9,0.15,0.3,0.25,0.45,0.35,0.55,0.25,0.4,0.6
71,0.95,0.3,0.5,0.2,0.5,0.55,0.5,0.25,0.55,0.35
72,0.85,0.35,0.75,0.15,0.35,0.4,0.65,0.15,0.4,0.45
73,0.8,0.2,0.8,0.2,0.3,0.15,0.6,0.15,0.15,0.85
74,0.75,0.35,0.65,0.1,0.2,0.3,0.45,0.1,0.25,0.8
75,0.85,0.35,0.65,0.3,0.3,0.2,0.65,0.25,0.35,0.85
76,0.85,0.3,0.6,0.3,0.45,0.35,0.65,0.45,0.45,0.75
77,0.6,0.45,0.65,0.5,0.25,0.1,0.75,0.35,0.7,0.65
78,0.75,0.65,0.8,0.65,0.4,0.1,0.75,0.45,0.75,0.65
79,0.65,0.5,0.8,0.35,0.4,0.25,0.4,0.55,0.6,0.7
80,0.6,0.75,0.7,0.45,0.15,0.15,0.45,0.45,0.55,0.65
81,0.55,0.65,0.55,0.8,0.05,0.1,0.35,0.65,0.8,0.9
82,0.55,0.7,0.4,0.7,0.05,0.2,0.4,0.65,0.75,0.95
83,0.5,0.7,0.4,0.55,0.1,0.6,0.35,0.65,0.9,0.85
84,0.5,0.75,0.65,0.5,0.1,0.65,0.55,0.75,0.85,0.8
85,0.5,0.75,0.55,0.5,0.25,0.55,0.6,0.85,0.7,0.65
86,0.6,0.75,0.5,0.35,0.25,0.6,0.5,0.8,0.65,0.45
87,0.55,0.8,0.5,0.45,0.3,0.35,0.6,0.75,0.6,0.3
88,0.7,0.8,0.55,0.45,0.25,0.25,0.65,1.0,0.55,0.55
89,0.6,0.7,0.7,0.2,0.45,0.15,0.85,1.0,0.35,0.55
90,0.35,0.5,0.6,0.1,0.5,0.2,0.85,0.9,0.35,0.5
91,0.35,0.45,0.5,0.05,0.6,0.3,0.75,0.9,0.4,0.6
92,0.25,0.45,0.5,0.25,0.6,0.5,0.65,0.75,0.55,0.45
93,0.35,0.45,0.7,0.4,0.8,0.45,0.6,0.85,0.6,0.4
94,0.4,0.3,0.5,0.55,0.85,0.3,0.5,0.8,0.45,0.4
95,0.3,0.2,0.75,0.35,0.8,0.2,0.7,0.5,0.55,0.25
96,0.45,0.2,0.65,0.7,0.9,0.25,0.6,0.5,0.3,0.25
97,0.45,0.3,0.8,0.75,0.8,0.25,0.6,0.4,0.6,0.25
98,0.45,0.15,0.75,0.45,0.8,0.35,0.65,0.25,0.65,0.1
99,0.55,0.15,0.8,0.3,0.9,0.2,0.55,0.2,0.45,0.3
