Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
90,0.45,0.3,0.5,0.95,0.65,0.15,0.4,0.65,0.6,1.0
91,0.65,0.2,0.3,0.75,0.8,0.05,0.45,0.65,0.4,0.95
92,0.5,0.1,0.1,0.65,0.8,0.15,0.3,0.75,0.65,0.85
93,0.1,0.0,0.25,0.8,0.55,0.25,0.25,0.75,0.7,0.8
94,0.1,0.2,0.3,0.8,0.6,0.15,0.25,0.8,0.75,0.75
95,0.15,0.1,0.2,0.75,0.7,0.25,0.45,0.9,0.75,0.75
96,0.4,0.3,0.45,0.6,0.65,0.7,0.55,0.8,0.55,0.55
97,0.35,0.1,0.55,0.55,0.6,0.8,0.5,0.6,0.65,0.55
98,0.3,0.0,0.65,0.8,0.4,0.75,0.5,0.45,0.55,0.6
99,0.35,0.2,0.55,0.7,0.5,0.7,0.4,0.4,0.5,0.6
