Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
73,0.9,0.2,0.35,0.55,0.1,0.6,0.95,0.4,0.35,0.3
74,0.85,0.2,0.4,0.6,0.15,0.5,0.85,0.5,0.25,0.25
75,0.95,0.15,0.35,0.8,0.15,0.5,0.7,0.55,0.3,0.2
76,0.9,0.25,0.45,0.5,0.15,0.5,0.55,0.65,0.45,0.15
77,0.75,0.25,0.35,0.6,0.2,0.65,0.55,0.65,0.55,0.25
78,0.4,0.25,0.55,0.6,0.3,0.5,0.65,0.6,0.6,0.1
79,0.35,0.3,0.4,0.55,0.35,0.45,0.45,0.5,0.5,0.05
80,0.4,0.15,0.35,0.6,0.2,0.6,0.6,0.6,0.35,0.1
81,0.4,0.15,0.35,0.45,0.35,0.45,0.35,0.75,0.35,0.1
82,0.75,0.2,0.4,0.35,0.5,0.4,0.3,0.85,0.35,0.3
83,0.8,0.2,0.3,0.45,0.55,0.5,0.25,0.75,0.3,0.25
84,0.85,0.15,0.4,0.65,0.6,0.4,0.25,0.65,0.3,0.3
85,0.9,0.15,0.55,0.75,0.7,0.55,0.3,0.65,0.25,0.4
86,0.6,0.15,0.6,0.85,0.95,0.35,0.35,0.65,0.1,0.35
87,0.65,0.2,0.4,0.65,0.95,0.5,0.4,0.75,0.05,0.4
88,0.85,0.35,0.15,0.5,0.8,0.65,0.55,0.85,0.15,0.2
89,0.7,0.55,0.4,0.35,0.9,0.65,0.6,0.95,0.05,0.2
90,0.35,0.3,0.25,0.6,0.9,0.5,0.4,0.9,0.15,0.5
91,0.55,0.15,0.3,0.6,0.75,0.5,0.4,0.85,0.1,0.45
92,0.2,0.15,0.6,0.35,0.7,0.45,0.5,0.75,0.1,0.45
93,0.2,0.1,0.55,0.55,0.6,0.35,0.5,0.75,0.2,0.5
94,0.3,0.25,0.3,0.35,0.55,0.15,0.7,0.5,0.35,0.6
95,0.2,0.2,0.45,0.35,0.45,0.05,0.55,0.5,0.55,0.4
96,0.25,0.4,0.45,0.35,0.4,0.2,0.35,0.6,0.6,0.4
97,0.45,0.4,0.4,0.6,0.65,0.2,0.4,0.65,0.4,0.45
98,0.35,0.35,0.4,0.4,0.4,0.3,0.45,0.6,0.6,0.45
99,0.55,0.55,0.3,0.45,0.4,0.2,0.45,0.55,0.5,0.4
