Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
49,0.5,0.3,0.35,0.05,0.65,0.6,0.2,0.05,0.3,0.75
50,0.6,0.4,0.4,0.15,0.8,0.55,0.45,0.05,0.2,0.75
51,0.5,0.4,0.3,0.2,0.5,0.6,0.5,0.2,0.3,0.7
52,0.45,0.6,0.35,0.0,0.45,0.5,0.35,0.2,0.3,0.6
53,0.4,0.65,0.45,0.15,0.6,0.5,0.4,0.35,0.3,0.85
54,0.3,0.75,0.7,0.2,0.75,0.6,0.15,0.1,0.2,0.8
55,0.45,0.7,0.85,0.3,0.8,0.75,0.2,0.2,0.2,0.75
56,0.4,0.9,0.7,0.1,0.9,0.7,0.4,0.2,0.4,0.75
57,0.7,0.8,0.85,0.1,0.95,0.7,0.45,0.1,0.35,0.7
58,0.6,0.9,1.0,0.05,0.95,0.75,0.55,0.0,0.3,0.85
59,0.55,0.95,1.0,0.1,0.85,0.75,0.45,0.1,0.4,0.8
60,0.5,0.9,0.85,0.15,0.7,0.8,0.6,0.3,0.6,0.65
61,0.4,0.8,0.7,0.4,0.55,0.6,0.55,0.15,0.4,0.65
62,0.45,0.8,0.5,0.55,0.3,0.4,0.55,0.2,0.3,0.65
63,0.65,0.6,0.75,0.55,0.65,0.3,0.35,0.2,0.25,0.25
64,0.55,0.55,0.6,0.25,0.45,0.3,0.35,0.3,0.4,0.2
65,0.3,0.55,0.55,0.35,0.45,0.45,0.35,0.35,0.3,0.0
66,0.45,0.35,0.5,0.25,0.4,0.6,0.25,0.35,0.25,0.15
67,0.4,0.35,0.55,0.25,0.35,0.55,0.2,0.35,0.3,0.15
68,0.4,0.55,0.8,0.3,0.35,0.45,0.1,0.25,0.35,0.3
69,0.5,0.4,0.55,0.3,0.55,0.55,0.2,0.35,0.6,0.45
70,0.4,0.45,0.6,0.4,0.65,0.45,0.25,0.55,0.65,0.45
71,0.6,0.65,0.4,0.45,0.35,0.75,0.45,0.6,0.75,0.25
72,0.5,0.75,0.45,0.55,0.4,0.65,0.3,0.7,1.0,0.3
73,0.35,0.65,0.55,0.5,0.25,0.4,0.4,0.5,0.85,0.55
74,0.6,0.55,0.55,0.7,0.35,0.25,0.55,0.5,0.6,0.65
75,0.7,0.4,0.6,0.75,0.15,0.15,0.8,0.25,0.3,0.8
76,0.85,0.45,0.35,0.55,0.4,0.6,0.7,0.3,0.35,0.7
77,0.75,0.2,0.35,0.6,0.2,0.25,0.8,0.25,0.25,0.8
78,0.75,0.3,0.4,0.65,0.2,0.6,0.6,0.3,0.35,0.8
79,0.65,0.3,0.3,0.8,0.15,0.65,0.55,0.45,0.45,0.8
80,0.65,0.3,0.2,0.6,0.3,0.65,0.45,0.5,0.45,0.65
81,0.9,0.35,0.25,0.75,0.35,0.75,0.4,0.5,0.4,0.35
82,0.85,0.3,0.4,0.5,0.2,0.55,0.65,0.7,0.4,0.3
83,0.85,0.3,0.55,0.3,0.2,0.5,0.85,0.45,0.35,0.4
84,0.6,0.3,0.45,0.05,0.2,0.2,0.8,0.3,0.45,0.25
85,0.7,0.4,0.6,0.2,0.4,0.2,0.65,0.3,0.55,0.4
86,0.75,0.4,0.55,0.2,0.5,0.25,0.8,0.35,0.6,0.25
87,0.8,0.45,0.35,0.35,0.35,0.3,0.55,0.25,0.45,0.2
88,0.8,0.5,0.3,0.15,0.25,0.25,0.5,0.25,0.55,0.35
89,0.85,0.45,0.25,0.1,0.55,0.35,0.6,0.35,0.7,0.25
90,0.85,0.45,0.45,0.35,0.4,0.4,0.7,0.25,0.55,0.35
91,0.55,0.45,0.4,0.3,0.5,0.3,0.65,0.2,0.35,0.45
92,0.45,0.45,0.25,0.4,0.35,0.2,0.75,0.25,0.35,0.55
93,0.55,0.5,0.65,0.25,0.65,0.4,0.4,0.4,0.35,0.6
94,0.7,0.3,0.65,0.45,0.35,0.5,0.4,0.4,0.3,0.4
95,0.5,0.05,0.45,0.45,0.55,0.3,0.4,0.5,0.3,0.35
96,0.45,0.1,0.6,0.5,0.65,0.55,0.1,0.55,0.3,0.6
97,0.3,0.2,0.25,0.5,0.8,0.5,0.3,0.75,0.65,0.65
98,0.25,0.1,0.35,0.4,0.85,0.45,0.35,0.8,0.6,0.3
99,0.2,0.0,0.45,0.6,0.75,0.5,0.25,0.5,0.45,0.15
