Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
50,0.7,0.8,0.5,0.35,0.55,0.3,0.7,0.15,0.55,0.15
51,0.85,0.85,0.5,0.5,0.4,0.15,0.8,0.2,0.9,0.2
52,0.75,0.75,0.55,0.6,0.4,0.2,0.7,0.35,0.65,0.4
53,0.3,0.85,0.25,0.25,0.4,0.25,0.55,0.4,0.55,0.2
54,0.5,0.8,0.1,0.25,0.5,0.15,0.4,0.45,0.85,0.15
55,0.55,1.0,0.25,0.45,0.65,0.4,0.4,0.55,0.9,0.35
56,0.4,0.95,0.05,0.3,0.8,0.4,0.35,0.8,0.8,0.3
57,0.75,0.85,0.15,0.7,0.9,0.45,0.25,0.75,0.9,0.7
58,0.5,0.8,0.3,0.55,0.85,0.5,0.1,0.55,0.7,0.45
59,0.3,0.75,0.05,0.65,0.6,0.65,0.05,0.3,0.65,0.35
60,0.4,0.65,0.1,0.75,0.7,0.5,0.25,0.55,0.9,0.4
61,0.2,0.75,0.15,0.5,0.75,0.3,0.3,0.5,0.75,0.2
62,0.15,0.55,0.35,0.6,0.75,0.3,0.25,0.6,0.8,0.35
63,0.1,0.7,0.3,0.5,0.8,0.4,0.25,0.8,0.55,0.2
64,0.2,0.6,0.25,0.3,0.5,0.65,0.25,0.75,0.6,0.2
65,0.15,0.8,0.35,0.15,0.65,0.5,0.05,0.65,0.85,0.3
66,0.05,0.85,0.6,0.25,0.75,0.5,0.0,0.55,0.9,0.55
67,0.3,0.65,0.65,0.25,0.55,0.55,0.15,0.75,0.9,0.45
68,0.4,0.6,0.45,0.1,0.25,0.55,0.3,0.75,0.9,0.45
69,0.6,0.4,0.45,0.1,0.25,0.6,0.35,0.65,0.75,0.25
70,0.7,0.45,0.45,0.35,0.15,0.5,0.35,0.55,0.85,0.2
71,0.65,0.35,0.35,0.4,0.35,0.85,0.55,0.6,0.7,0.2
72,0.75,0.65,0.45,0.4,0.4,0.75,0.35,0.6,0.6,0.4
73,0.7,0.45,0.7,0.6,0.45,0.65,0.5,0.65,0.65,0.25
74,0.7,0.5,0.75,0.5,0.5,0.7,0.65,0.85,0.25,0.2
75,0.75,0.8,0.65,0.45,0.65,0.7,0.7,0.75,0.4,0.25
76,0.55,0.6,0.5,0.5,0.55,0.7,0.7,0.75,0.55,0.3
77,0.55,0.6,0.65,0.45,0.5,0.7,0.6,0.7,0.6,0.3
78,0.45,0.8,0.75,0.5,0.55,0.7,0.35,0.8,0.7,0.2
79,0.55,0.75,0.75,0.35,0.75,0.85,0.5,0.85,0.6,0.35
80,0.6,0.6,0.6,0.4,0.65,0.85,0.45,0.75,0.55,0.45
81,0.65,0.75,0.5,0.6,0.6,0.9,0.35,0.55,0.55,0.3
82,0.6,0.6,0.35,0.6,0.25,0.95,0.35,0.35,0.5,0.35
83,0.7,0.5,0.35,0.8,0.35,0.85,0.3,0.35,0.5,0.45
84,0.65,0.55,0.45,0.65,0.5,0.6,0.25,0.3,0.25,0.5
85,0.75,0.45,0.6,0.7,0.4,0.7,0.35,0.45,0.15,0.65
86,0.75,0.3,0.55,0.85,0.25,0.6,0.25,0.65,0.3,0.7
87,0.85,0.05,0.75,0.6,0.2,0.4,0.25,0.55,0.35,0.7
88,0.8,0.15,0.9,0.65,0.2,0.6,0.25,0.35,0.4,0.6
89,0.75,0.2,0.6,0.55,0.2,0.4,0.55,0.35,0.4,0.55
90,0.65,0.3,0.65,0.65,0.35,0.45,0.3,0.25,0.65,0.3
91,0.6,0.15,0.9,0.5,0.5,0.5,0.55,0.3,0.5,0.15
92,0.45,0.15,0.75,0.65,0.2,0.65,0.45,0.2,0.7,0.05
93,0.4,0.15,0.8,0.55,0.1,0.5,0.6,0.15,0.8,0.05
94,0.3,0.1,0.75,0.85,0.05,0.45,0.45,0.0,0.85,0.15
95,0.2,0.15,0.8,0.75,0.3,0.6,0.6,0.1,0.75,0.2
96,0.25,0.05,0.6,0.55,0.4,0.55,0.8,0.25,0.65,0.25
97,0.25,0.2,0.45,0.5,0.45,0.4,0.9,0.25,0.7,0.3
98,0.35,0.15,0.45,0.25,0.55,0.5,0.95,0.3,0.65,0.4
99,0.4,0.2,0.65,0.2,0.65,0.55,0.9,0.55,0.6,0.5
