Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
76,0.45,0.6,0.7,0.25,0.35,0.5,0.55,0.25,0.15,0.55
77,0.75,0.4,0.7,0.45,0.35,0.8,0.55,0.5,0.3,0.35
78,0.85,0.55,0.65,0.6,0.35,0.7,0.6,0.65,0.15,0.65
79,0.75,0.55,0.6,0.7,0.2,0.6,0.75,0.7,0.4,0.7
80,0.9,0.65,0.25,0.6,0.3,0.7,0.7,0.95,0.55,0.85
81,0.95,0.5,0.25,0.75,0.25,0.65,0.7,0.85,0.6,0.75
82,0.95,0.2,0.4,0.6,0.4,0.6,0.8,0.9,0.55,0.8
83,0.95,0.3,0.35,0.55,0.3,0.7,0.75,0.9,0.55,0.6
84,0.95,0.45,0.45,0.55,0.35,0.65,0.8,0.8,0.5,0.75
85,0.85,0.6,0.4,0.65,0.75,0.45,0.8,0.75,0.3,0.95
86,0.65,0.65,0.6,0.75,0.75,0.5,0.7,0.95,0.5,0.9
87,0.7,0.3,0.4,0.65,0.75,0.4,0.7,0.85,0.35,0.75
88,0.65,0.7,0.35,0.55,0.65,0.3,0.7,1.0,0.5,0.95
89,0.4,0.55,0.35,0.7,0.55,0.5,0.65,0.8,0.4,0.75
90,0.25,0.6,0.55,0.9,0.75,0.6,0.7,0.5,0.15,0.7
91,0.35,0.6,0.55,0.75,0.6,0.55,0.5,0.5,0.2,0.8
92,0.25,0.45,0.45,0.7,0.6,0.65,0.45,0.25,0.2,0.5
93,0.2,0.5,0.5,0.7,0.65,0.65,0.3,0.3,0.35,0.5
94,0.15,0.35,0.45,1.0,0.6,0.75,0.5,0.15,0.25,0.3
95,0.35,0.35,0.5,0.9,0.35,0.75,0.45,0.25,0.45,0.3
96,0.3,0.4,0.55,0.85,0.3,0.7,0.5,0.55,0.5,0.5
97,0.45,0.5,0.5,0.85,0.5,0.55,0.35,0.65,0.5,0.55
98,0.45,0.35,0.4,0.8,0.55,0.45,0.35,0.7,0.6,0.4
99,0.3,0.45,0.15,0.65,0.55,0.5,0.45,0.7,0.3,0.5
