Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
32,0.8,0.5,0.3,0.3,0.45,0.35,0.6,0.55,0.7,0.4
33,0.9,0.6,0.45,0.25,0.45,0.35,0.6,0.65,0.8,0.7
34,0.7,0.7,0.2,0.55,0.6,0.5,0.4,0.7,0.75,0.6
35,0.75,0.7,0.25,0.2,0.35,0.45,0.65,0.5,0.9,0.6
36,0.85,0.5,0.5,0.3,0.3,0.45,0.5,0.6,1.0,0.6
37,0.75,0.6,0.45,0.1,0.2,0.35,0.6,0.65,0.75,0.45
38,0.85,0.5,0.4,0.5,0.45,0.25,0.4,0.65,0.75,0.45
39,0.9,0.25,0.4,0.6,0.6,0.1,0.35,0.65,0.7,0.65
40,0.75,0.3,0.35,0.4,0.7,0.05,0.3,0.7,0.75,0.55
41,0.7,0.2,0.45,0.5,0.7,0.1,0.15,0.9,0.75,0.5
42,0.75,0.2,0.4,0.35,0.55,0.25,0.15,0.65,0.55,0.55
43,0.7,0.25,0.3,0.4,0.65,0.35,0.25,0.65,0.55,0.7
44,0.55,0.55,0.15,0.3,0.75,0.2,0.4,0.5,0.3,0.85
45,0.8,0.7,0.5,0.2,0.75,0.15,0.25,0.6,0.15,0.75
46,0.9,0.6,0.6,0.25,0.75,0.25,0.35,0.35,0.3,0.75
47,0.65,0.55,0.6,0.25,0.55,0.4,0.5,0.3,0.35,0.75
48,0.5,0.65,0.8,0.35,0.7,0.45,0.5,0.4,0.65,0.7
49,0.6,0.6,0.9,0.25,0.85,0.65,0.4,0.4,0.5,0.55
50,0.55,0.65,0.7,0.2,0.7,0.45,0.35,0.5,0.55,0.5
51,0.45,0.6,0.85,0.15,0.6,0.6,0.5,0.6,0.25,0.65
52,0.35,0.65,0.7,0.15,0.5,0.75,0.55,0.35,0.55,0.35
53,0.35,0.35,0.8,0.25,0.6,0.35,0.65,0.55,0.55,0.4
54,0.4,0.4,0.75,0.35,0.75,0.2,0.85,0.6,0.35,0.25
55,0.3,0.5,0.7,0.45,0.75,0.25,0.9,0.35,0.25,0.15
56,0.3,0.6,0.75,0.3,0.55,0.0,0.9,0.35,0.35,0.25
57,0.25,0.55,0.9,0.6,0.55,0.0,0.8,0.35,0.2,0.35
58,0.2,0.7,0.9,0.75,0.4,0.05,0.85,0.65,0.15,0.3
59,0.3,0.6,0.9,0.7,0.7,0.15,0.85,0.75,0.15,0.35
60,0.35,0.65,0.55,0.4,0.5,0.25,0.8,0.7,0.0,0.55
61,0.25,0.65,0.5,0.3,0.4,0.15,0.8,0.8,0.1,0.75
62,0.25,0.75,0.75,0.2,0.3,0.05,0.9,0.9,0.15,0.85
63,0.25,0.6,0.65,0.15,0.7,0.1,0.85,0.6,0.45,0.85
64,0.45,0.4,0.8,0.3,0.7,0.25,0.65,0.45,0.35,0.7
65,0.3,0.25,0.9,0.3,0.6,0.15,0.75,0.4,0.5,0.6
66,0.15,0.2,0.9,0.3,0.5,0.25,0.8,0.55,0.35,0.55
67,0.25,0.55,0.8,0.25,0.5,0.5,0.95,0.75,0.4,0.7
68,0.15,0.65,0.6,0.15,0.5,0.85,0.8,0.9,0.4,0.9
69,0.1,0.2,0.5,0.3,0.55,0.8,0.7,0.95,0.55,0.6
70,0.25,0.15,0.45,0.45,0.7,0.7,0.55,0.85,0.8,0.6
71,0.25,0.2,0.4,0.6,0.8,0.8,0.5,0.85,0.75,0.35
72,0.35,0.4,0.35,0.6,0.9,0.75,0.6,0.85,0.75,0.35
73,0.55,0.2,0.2,0.6,0.9,0.7,0.5,0.75,0.8,0.45
74,0.45,0.2,0.2,0.45,0.85,0.8,0.35,0.6,0.65,0.5
75,0.5,0.15,0.1,0.4,0.8,0.75,0.65,0.8,0.55,0.35
76,0.45,0.25,0.1,0.4,0.85,0.75,0.75,0.8,0.55,0.6
77,0.5,0.4,0.2,0.4,0.9,0.4,0.8,0.95,0.6,0.7
78,0.45,0.45,0.15,0.6,0.8,0.35,0.65,0.8,0.6,0.8
79,0.25,0.55,0.3,0.45,0.95,0.25,0.5,0.8,0.7,0.65
80,0.2,0.65,0.45,0.6,0.8,0.5,0.35,0.8,0.6,0.6
81,0.1,0.5,0.2,0.2,0.85,0.45,0.45,0.85,0.6,0.55
82,0.15,0.5,0.25,0.3,0.9,0.5,0.35,0.8,0.45,0.7
83,0.35,0.6,0.45,0.45,0.7,0.35,0.55,0.8,0.35,0.8
84,0.65,0.5,0.65,0.5,0.8,0.45,0.6,0.65,0.45,0.7
85,0.7,0.7,0.35,0.5,0.85,0.4,0.6,0.7,0.65,0.6
86,0.5,0.8,0.3,0.7,0.7,0.35,0.4,0.8,0.7,0.5
87,0.45,0.75,0.65,0.8,0.65,0.55,0.4,0.85,0.75,0.6
88,0.5,0.5,0.65,0.5,0.65,0.7,0.55,0.75,0.7,0.6
89,0.5,0.4,0.5,0.2,0.75,0.65,0.65,0.7,0.75,0.4
90,0.6,0.35,0.45,0.5,0.8,0.65,0.5,0.8,0.8,0.5
91,0.5,0.35,0.3,0.4,0.85,0.6,0.35,0.75,0.75,0.35
92,0.65,0.6,0.5,0.65,0.55,0.4,0.7,0.75,0.5,0.55
93,0.55,0.25,0.2,0.5,0.4,0.25,0.45,0.8,0.45,0.6
94,0.75,0.55,0.2,0.3,0.45,0.1,0.55,0.75,0.4,0.65
95,0.75,0.75,0.25,0.3,0.45,0.2,0.35,0.65,0.6,0.8
96,0.6,0.65,0.15,0.25,0.45,0.4,0.55,0.7,0.75,0.65
97,0.55,0.65,0.15,0.3,0.15,0.25,0.3,0.65,0.7,0.6
98,0.65,0.35,0.2,0.3,0.2,0.2,0.45,0.7,0.8,0.6
99,0.55,0.3,0.3,0.25,0.0,0.2,0.45,0.65,0.9,0.55
