Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
33,0.8,0.35,0.3,0.95,0.95,0.35,0.65,0.25,0.6,0.45
34,0.95,0.35,0.35,0.8,0.9,0.45,0.3,0.4,0.6,0.25
35,0.95,0.25,0.05,0.85,0.85,0.05,0.2,0.4,0.45,0.15
36,0.9,0.15,0.2,0.9,0.9,0.1,0.15,0.65,0.25,0.1
37,0.8,0.3,0.2,0.8,0.75,0.25,0.2,0.5,0.3,0.2
38,0.75,0.15,0.2,0.85,0.4,0.1,0.6,0.85,0.25,0.1
39,0.75,0.3,0.45,0.75,0.55,0.15,0.5,0.8,0.6,0.4
40,0.6,0.1,0.2,0.65,0.7,0.15,0.8,0.75,0.4,0.35
41,0.45,0.25,0.4,0.3,0.7,0.2,0.75,0.7,0.3,0.3
42,0.85,0.1,0.75,0.35,0.45,0.4,0.95,0.55,0.15,0.35
43,0.7,0.1,0.75,0.35,0.35,0.45,0.7,0.85,0.35,0.55
44,0.75,0.3,0.7,0.25,0.3,0.65,0.6,0.75,0.65,0.7
45,0.8,0.3,0.7,0.2,0.4,0.4,0.35,0.75,0.6,0.55
46,0.8,0.25,0.65,0.45,0.55,0.2,0.35,0.7,0.45,0.3
47,0.7,0.4,0.65,0.35,0.5,0.15,0.25,0.7,0.4,0.3
48,0.65,0.25,0.65,0.35,0.6,0.15,0.15,0.75,0.15,0.55
49,0.6,0.35,0.55,0.4,0.75,0.35,0.1,0.75,0.25,0.6
50,0.95,0.4,0.85,0.65,0.7,0.35,0.1,0.5,0.5,0.75
51,1.0,0.4,0.8,0.4,0.6,0.55,0.25,0.4,0.65,0.9
52,0.9,0.55,0.9,0.55,0.75,0.4,0.3,0.35,0.6,0.9
53,0.8,0.7,0.75,0.5,0.9,0.25,0.2,0.5,0.7,0.85
54,0.7,0.8,0.65,0.6,0.85,0.25,0.2,0.65,0.85,0.9
55,0.65,0.75,0.75,0.65,0.75,0.15,0.1,0.7,0.95,0.75
56,0.75,0.8,0.9,0.6,0.65,0.3,0.2,0.6,0.9,0.9
57,0.75,0.8,0.65,0.7,0.7,0.1,0.05,0.7,0.8,0.8
58,0.5,0.8,0.65,0.95,0.55,0.2,0.05,0.6,0.7,0.7
59,0.45,1.0,0.55,0.9,0.6,0.0,0.0,0.6,0.85,0.55
60,0.35,0.95,0.65,0.8,0.75,0.2,0.05,0.75,0.7,0.35
61,0.55,0.65,0.4,0.8,0.75,0.35,0.15,0.6,0.5,0.55
62,0.6,0.6,0.3,0.7,0.9,0.4,0.1,0.75,0.55,0.55
63,0.5,0.45,0.4,0.65,0.7,0.4,0.1,0.45,0.35,0.55
64,0.55,0.4,0.2,0.6,0.35,0.5,0.1,0.7,0.25,0.8
65,0.6,0.45,0.15,0.55,0.35,0.4,0.0,0.65,0.25,0.95
66,0.5,0.25,0.35,0.7,0.4,0.55,0.05,0.85,0.2,0.85
67,0.45,0.05,0.6,0.55,0.35,0.7,0.15,0.95,0.1,0.85
68,0.25,0.1,0.65,0.55,0.45,0.45,0.2,0.6,0.2,0.8
69,0.2,0.1,0.4,0.3,0.3,0.45,0.25,0.6,0.2,0.75
70,0.25,0.1,0.15,0.2,0.2,0.4,0.35,0.6,0.35,0.7
71,0.3,0.25,0.25,0.3,0.25,0.55,0.2,0.6,0.3,0.55
72,0.35,0.4,0.35,0.3,0.3,0.5,0.25,0.6,0.45,0.55
73,0.4,0.45,0.0,0.2,0.1,0.5,0.4,0.6,0.25,0.6
74,0.3,0.65,0.1,0.3,0.35,0.3,0.3,0.65,0.2,0.55
75,0.45,0.5,0.05,0.15,0.25,0.45,0.5,0.55,0.35,0.55
76,0.5,0.2,0.15,0.15,0.25,0.35,0.55,0.65,0.5,0.35
77,0.6,0.3,0.5,0.2,0.2,0.45,0.4,0.45,0.55,0.45
78,1.0,0.3,0.25,0.25,0.35,0.35,0.55,0.45,0.6,0.4
79,0.8,0.7,0.3,0.05,0.4,0.55,0.25,0.15,0.75,0.7
80,0.6,0.6,0.55,0.2,0.55,0.3,0.45,0.4,0.65,0.55
81,0.35,0.75,0.35,0.2,0.6,0.1,0.55,0.6,0.6,0.35
82,0.4,0.5,0.4,0.15,0.6,0.1,0.7,0.65,0.55,0.4
83,0.4,0.35,0.4,0.15,0.65,0.15,0.6,0.6,0.45,0.45
84,0.3,0.35,0.4,0.35,0.65,0.35,0.6,0.6,0.35,0.4
85,0.4,0.25,0.7,0.2,0.6,0.35,0.35,0.65,0.2,0.45
86,0.2,0.0,0.85,0.1,0.7,0.45,0.55,0.7,0.25,0.45
87,0.35,0.05,0.8,0.15,0.75,0.35,0.65,0.6,0.35,0.4
88,0.5,0.3,0.9,0.1,0.7,0.5,0.8,0.5,0.25,0.4
89,0.4,0.5,0.75,0.1,0.6,0.3,0.95,0.35,0.1,0.45
90,0.3,0.4,0.75,0.25,0.45,0.2,1.0,0.15,0.3,0.3
91,0.5,0.4,0.7,0.05,0.35,0.1,0.95,0.15,0.3,0.25
92,0.65,0.3,0.9,0.1,0.5,0.15,0.85,0.05,0.35,0.15
93,0.65,0.3,0.85,0.3,0.45,0.5,0.7,0.1,0.35,0.25
94,0.85,0.4,0.9,0.2,0.45,0.45,0.75,0.15,0.3,0.3
95,0.85,0.7,0.8,0.35,0.55,0.4,0.75,0.25,0.3,0.35
96,0.75,0.6,0.95,0.15,0.5,0.2,0.7,0.25,0.25,0.75
97,0.75,0.9,0.85,0.25,0.6,0.4,0.6,0.25,0.2,0.95
98,0.65,0.8,0.65,0.15,0.5,0.35,0.55,0.2,0.3,0.95
99,0.75,0.75,0.85,0.25,0.7,0.25,0.65,0.45,0.15,0.75
