Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
68,0.6,0.4,0.05,0.15,0.65,0.35,0.9,0.55,0.6,0.5
69,0.6,0.4,0.15,0.15,0.8,0.55,0.75,0.4,0.3,0.65
70,0.4,0.55,0.25,0.25,0.8,0.55,0.75,0.35,0.2,0.7
71,0.4,0.45,0.3,0.35,0.45,0.6,0.6,0.3,0.5,0.8
72,0.45,0.3,0.4,0.35,0.15,0.6,0.45,0.3,0.55,0.7
73,0.45,0.45,0.2,0.45,0.15,0.8,0.45,0.4,0.65,0.65
74,0.5,0.7,0.2,0.45,0.55,0.85,0.25,0.25,0.65,0.6
75,0.55,0.55,0.15,0.45,0.4,0.6,0.45,0.2,0.6,0.5
76,0.35,0.85,0.25,0.7,0.45,0.8,0.5,0.5,0.65,0.65
77,0.25,0.8,0.55,0.7,0.5,0.8,0.65,0.5,0.65,0.7
78,0.1,0.85,0.4,0.7,0.45,0.6,0.6,0.35,0.55,0.75
79,0.15,0.8,0.55,0.75,0.4,0.6,0.55,0.3,0.45,0.4
80,0.3,0.9,0.5,0.75,0.4,0.6,0.5,0.2,0.35,0.55
81,0.65,0.7,0.3,0.9,0.25,0.45,0.5,0.3,0.25,0.55
82,0.7,0.65,0.3,0.85,0.35,0.3,0.4,0.1,0.35,0.6
83,0.5,0.6,0.35,0.7,0.7,0.7,0.45,0.2,0.35,0.55
84,0.65,0.8,0.25,0.6,0.65,0.85,0.6,0.3,0.3,0.7
85,0.8,0.65,0.4,0.45,0.65,0.45,0.75,0.35,0.35,0.45
86,0.75,0.65,0.45,0.5,0.7,0.3,0.75,0.4,0.45,0.6
87,0.65,0.65,0.45,0.15,0.4,0.4,0.95,0.7,0.35,0.75
88,0.6,0.55,0.5,0.2,0.35,0.2,0.9,0.5,0.45,0.65
89,0.25,0.45,0.5,0.25,0.5,0.05,0.6,0.4,0.5,0.75
90,0.25,0.4,0.5,0.2,0.4,0.1,0.4,0.3,0.5,0.7
91,0.2,0.35,0.75,0.25,0.2,0.25,0.3,0.25,0.65,0.55
92,0.35,0.25,0.75,0.4,0.2,0.35,0.65,0.35,0.55,0.45
93,0.5,0.3,0.7,0.4,0.4,0.25,0.5,0.45,0.5,0.5
94,0.55,0.45,0.7,0.4,0.4,0.3,0.35,0.7,0.3,0.45
95,0.75,0.35,0.6,0.4,0.6,0.3,0.4,0.65,0.35,0.05
96,0.7,0.5,0.75,0.35,0.65,0.4,0.25,0.7,0.75,0.0
97,0.85,0.65,0.85,0.15,0.5,0.45,0.05,0.65,0.35,0.15
98,0.75,0.75,0.85,0.1,0.6,0.5,0.0,0.65,0.25,0.05
99,0.7,0.85,0.55,0.15,0.6,0.3,0.05,0.5,0.15,0.35
