Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
57,0.8,0.25,0.45,0.45,0.3,0.35,0.4,0.35,0.7,0.65
58,0.65,0.3,0.5,0.55,0.15,0.45,0.45,0.4,0.6,0.5
59,0.45,0.45,0.15,0.6,0.25,0.35,0.6,0.25,0.6,0.35
60,0.35,0.5,0.05,0.5,0.4,0.35,0.55,0.3,0.5,0.5
61,0.4,0.3,0.15,0.5,0.2,0.25,0.5,0.3,0.55,0.6
62,0.4,0.25,0.2,0.35,0.2,0.5,0.75,0.35,0.5,0.55
63,0.2,0.4,0.3,0.35,0.3,0.35,0.75,0.35,0.35,0.45
64,0.2,0.4,0.45,0.35,0.35,0.4,0.65,0.25,0.05,0.5
65,0.25,0.45,0.25,0.4,0.3,0.55,0.4,0.1,0.15,0.55
66,0.4,0.7,0.45,0.6,0.35,0.5,0.4,0.3,0.1,0.35
67,0.55,0.7,0.75,0.6,0.45,0.5,0.35,0.35,0.4,0.2
68,0.6,0.65,0.85,0.5,0.5,0.4,0.45,0.65,0.45,0.4
69,0.65,0.65,0.85,0.6,0.8,0.55,0.6,0.85,0.6,0.4
70,0.75,0.45,0.75,0.5,0.8,0.2,0.5,0.65,0.5,0.5
71,0.75,0.6,0.65,0.35,0.75,0.35,0.4,0.55,0.6,0.6
72,0.75,0.5,0.5,0.6,0.65,0.25,0.3,0.35,0.25,0.55
73,0.6,0.5,0.45,0.55,0.65,0.45,0.1,0.3,0.35,0.45
74,0.65,0.6,0.5,0.6,0.9,0.45,0.25,0.4,0.2,0.3
75,0.65,0.7,0.45,0.8,0.95,0.5,0.45,0.35,0.2,0.35
76,0.65,0.6,0.35,0.7,0.9,0.35,0.5,0.35,0.35,0.3
77,0.5,0.35,0.4,0.7,0.75,0.4,0.35,0.4,0.7,0.35
78,0.6,0.55,0.55,0.55,0.8,0.35,0.45,0.35,0.5,0.2
79,0.7,0.6,0.65,0.9,0.75,0.5,0.45,0.2,0.45,0.3
80,0.5,0.65,0.8,0.85,0.55,0.4,0.4,0.1,0.4,0.45
81,0.65,0.6,0.5,0.95,0.7,0.5,0.4,0.1,0.65,0.2
82,0.2,0.6,0.55,0.85,0.4,0.7,0.35,0.15,0.8,0.15
83,0.45,0.7,0.3,0.95,0.65,0.45,0.6,0.2,0.75,0.25
84,0.45,0.65,0.15,0.9,0.55,0.3,0.4,0.2,0.55,0.4
85,0.4,0.65,0.15,0.95,0.55,0.35,0.6,0.15,0.85,0.15
86,0.5,0.35,0.1,0.8,0.5,0.2,0.5,0.45,0.9,0.25
87,0.5,0.35,0.5,0.75,0.65,0.35,0.6,0.45,0.6,0.2
88,0.7,0.5,0.25,0.45,0.55,0.25,0.55,0.45,0.4,0.45
89,0.65,0.55,0.25,0.65,0.45,0.65,0.35,0.75,0.8,0.7
90,0.6,0.6,0.35,0.6,0.45,0.5,0.55,0.55,0.7,0.6
91,0.55,0.6,0.35,0.8,0.55,0.5,0.6,0.65,0.6,0.25
92,0.65,0.7,0.5,0.65,0.6,0.15,0.4,0.65,0.5,0.25
93,0.75,0.55,0.65,0.55,0.4,0.05,0.65,0.75,0.6,0.1
94,0.7,0.55,0.75,0.65,0.45,0.1,0.65,0.9,0.65,0.1
95,0.65,0.4,0.6,0.4,0.35,0.15,0.5,0.7,0.65,0.05
96,0.65,0.25,0.75,0.3,0.6,0.1,0.35,0.9,0.75,0.2
97,0.8,0.15,0.85,0.35,0.25,0.05,0.55,0.9,0.8,0.3
98,0.8,0.35,0.65,0.6,0.4,0.15,0.7,0.6,0.8,0.35
99,0.85,0.1,0.55,0.7,0.15,0.35,0.65,0.7,0.75,0.35
