Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
10,0.95,0.8,0.05,0.5,0.2,0.25,0.05,0.0,0.85,0.75,0.15,0.45,0.0,0.35,0.7,0.45,0.5,0.75,0.6,0.9
11,0.85,0.9,0.05,0.35,0.2,0.2,0.0,0.05,0.9,0.85,0.25,0.35,0.0,0.3,0.65,0.45,0.4,0.75,0.7,0.95
12,0.65,1.0,0.0,0.4,0.15,0.2,0.05,0.0,0.8,0.6,0.25,0.4,0.0,0.15,0.85,0.55,0.35,0.75,0.65,0.9
13,0.65,0.85,0.05,0.45,0.2,0.2,0.1,0.0,0.75,0.45,0.3,0.4,0.05,0.2,0.75,0.55,0.35,0.75,0.65,0.95
14,0.7,0.85,0.15,0.55,0.35,0.15,0.1,0.05,0.45,0.6,0.35,0.4,0.2,0.1,0.7,0.35,0.35,0.6,0.55,0.95
15,0.75,0.9,0.2,0.75,0.2,0.15,0.35,0.05,0.4,0.85,0.3,0.4,0.35,0.05,0.3,0.6,0.55,0.2,0.65,0.65
16,0.6,0.85,0.2,0.65,0.15,0.1,0.35,0.05,0.35,0.65,0.35,0.4,0.2,0.05,0.35,0.45,0.35,0.45,0.35,0.8
17,0.65,0.95,0.15,0.7,0.4,0.0,0.15,0.05,0.65,0.75,0.3,0.6,0.1,0.1,0.35,0.4,0.2,0.5,0.25,0.8
18,0.65,0.8,0.1,0.7,0.6,0.0,0.1,0.05,0.65,0.85,0.25,0.7,0.2,0.35,0.4,0.45,0.05,0.6,0.05,0.75
19,0.75,0.8,0.0,0.85,0.8,0.05,0.05,0.1,0.75,0.85,0.15,0.8,0.15,0.25,0.2,0.6,0.1,0.65,0.05,0.4
20,0.85,0.8,0.15,0.85,1.0,0.05,0.0,0.05,0.8,0.65,0.15,0.75,0.15,0.2,0.15,0.6,0.15,0.6,0.1,0.5
21,0.8,0.75,0.0,0.75,1.0,0.1,0.05,0.25,0.6,0.55,0.2,0.65,0.2,0.2,0.15,0.75,0.2,0.6,0.05,0.6
22,0.75,0.8,0.05,0.9,0.9,0.0,0.05,0.5,0.6,0.65,0.55,0.3,0.15,0.1,0.15,0.5,0.2,0.75,0.25,0.45
23,0.8,0.55,0.15,0.75,0.7,0.05,0.1,0.5,0.45,0.4,0.45,0.45,0.25,0.15,0.3,0.7,0.3,0.75,0.2,0.75
24,0.6,0.55,0.05,0.7,0.8,0.15,0.15,0.45,0.25,0.45,0.75,0.2,0.45,0.05,0.3,0.55,0.6,0.6,0.15,0.75
25,0.5,0.6,0.0,0.65,0.95,0.05,0.15,0.5,0.25,0.6,0.7,0.4,0.3,0.0,0.3,0.55,0.4,0.65,0.15,0.85
26,0.6,0.5,0.05,0.5,0.9,0.05,0.15,0.45,0.2,0.6,0.7,0.4,0.3,0.05,0.45,0.6,0.45,0.4,0.2,0.8
27,0.65,0.6,0.25,0.6,0.95,0.0,0.45,0.55,0.3,0.7,0.7,0.45,0.2,0.3,0.25,0.7,0.3,0.55,0.3,0.7
28,0.65,0.55,0.0,0.8,0.75,0.05,0.05,0.6,0.4,0.75,0.8,0.5,0.1,0.55,0.2,0.75,0.4,0.35,0.2,0.65
29,0.55,0.4,0.1,0.75,0.75,0.2,0.05,0.4,0.35,0.65,0.8,0.7,0.05,0.7,0.25,0.6,0.45,0.5,0.2,0.65
30,0.8,0.5,0.1,0.65,0.9,0.2,0.1,0.25,0.4,0.8,0.75,0.55,0.1,0.7,0.1,0.7,0.15,0.45,0.2,0.7
31,0.9,0.3,0.0,0.5,0.95,0.45,0.1,0.3,0.45,0.65,0.55,0.2,0.15,0.8,0.0,0.8,0.1,0.55,0.1,0.55
32,0.9,0.1,0.1,0.35,1.0,0.55,0.0,0.2,0.35,0.9,0.4,0.25,0.4,0.9,0.05,0.85,0.15,0.9,0.15,0.8
33,0.8,0.1,0.1,0.35,0.9,0.35,0.05,0.3,0.45,0.7,0.5,0.35,0.05,0.7,0.0,0.5,0.2,0.7,0.1,0.65
34,0.9,0.15,0.05,0.5,0.75,0.15,0.0,0.45,0.6,0.5,0.6,0.1,0.2,0.6,0.0,0.25,0.25,0.45,0.15,0.45
35,0.9,0.25,0.15,0.5,0.85,0.25,0.1,0.45,0.75,0.6,0.6,0.2,0.2,0.55,0.15,0.3,0.4,0.45,0.3,0.4
36,0.9,0.5,0.1,0.15,0.9,0.1,0.1,0.75,1.0,0.2,0.65,0.1,0.35,0.1,0.0,0.4,0.4,0.05,0.6,0.35
37,0.75,0.6,0.0,0.2,0.7,0.2,0.0,0.7,0.95,0.25,0.5,0.15,0.3,0.1,0.15,0.5,0.55,0.05,0.7,0.4
38,0.7,0.5,0.15,0.15,0.65,0.2,0.05,0.65,0.7,0.2,0.65,0.1,0.35,0.1,0.35,0.6,0.6,0.35,0.65,0.3
39,0.5,0.55,0.25,0.1,0.25,0.15,0.05,0.7,0.3,0.2,0.9,0.0,0.7,0.15,0.3,0.5,0.2,0.4,0.8,0.5
40,0.65,0.6,0.3,0.0,0.2,0.2,0.05,0.65,0.25,0.3,0.95,0.0,0.75,0.1,0.55,0.65,0.25,0.4,0.8,0.4
41,0.5,0.75,0.3,0.0,0.1,0.4,0.15,0.7,0.2,0.25,0.95,0.0,0.8,0.2,0.3,0.3,0.15,0.5,0.9,0.5
42,0.7,0.85,0.4,0.0,0.2,0.45,0.2,0.75,0.2,0.1,0.95,0.1,0.65,0.2,0.15,0.3,0.25,0.4,0.9,0.4
43,0.55,1.0,0.35,0.05,0.3,0.6,0.3,0.65,0.1,0.3,0.95,0.0,0.75,0.35,0.1,0.4,0.15,0.35,0.9,0.35
44,0.65,1.0,0.3,0.25,0.45,0.8,0.5,0.85,0.05,0.15,0.95,0.1,0.85,0.3,0.05,0.3,0.3,0.2,0.9,0.1
45,0.85,0.95,0.4,0.2,0.45,0.65,0.5,0.75,0.05,0.25,0.95,0.2,0.6,0.35,0.25,0.5,0.25,0.3,0.6,0.05
46,0.9,0.75,0.3,0.25,0.35,0.65,0.5,0.7,0.1,0.45,1.0,0.15,0.55,0.3,0.35,0.55,0.4,0.55,0.5,0.05
47,0.95,0.6,0.3,0.0,0.65,0.4,0.3,0.4,0.4,0.25,0.9,0.2,0.2,0.6,0.7,0.65,0.6,0.6,0.05,0.05
48,0.9,0.65,0.25,0.15,0.7,0.35,0.3,0.3,0.4,0.25,0.75,0.0,0.25,0.75,0.65,0.65,0.45,0.6,0.2,0.0
49,0.8,0.8,0.1,0.0,0.85,0.4,0.2,0.15,0.5,0.15,0.75,0.05,0.3,0.75,0.8,0.75,0.5,0.75,0.2,0.1
50,0.7,0.85,0.05,0.0,0.8,0.4,0.1,0.1,0.6,0.15,0.65,0.2,0.1,0.6,0.9,0.7,0.45,0.95,0.25,0.4
51,0.8,0.7,0.1,0.1,0.65,0.45,0.05,0.3,0.6,0.35,0.7,0.2,0.3,0.65,0.85,0.5,0.7,0.9,0.3,0.35
52,0.6,0.45,0.05,0.15,0.35,0.4,0.2,0.55,0.85,0.5,0.65,0.3,0.65,0.85,0.85,0.45,0.7,0.95,0.65,0.35
53,0.7,0.6,0.05,0.15,0.4,0.3,0.25,0.65,0.75,0.65,0.45,0.5,0.6,0.75,0.85,0.75,0.65,1.0,0.65,0.5
54,0.7,0.7,0.0,0.0,0.45,0.55,0.2,0.65,0.55,0.55,0.45,0.3,0.55,0.65,0.85,0.7,0.8,1.0,0.75,0.5
55,0.75,0.8,0.05,0.0,0.5,0.35,0.1,0.65,0.7,0.6,0.5,0.5,0.55,0.8,0.95,0.7,0.7,1.0,0.65,0.5
56,0.8,0.9,0.3,0.05,0.7,0.45,0.05,0.55,0.55,0.35,0.55,0.55,0.35,0.65,0.9,0.75,0.55,0.9,0.6,0.3
57,0.85,0.7,0.55,0.15,0.75,0.4,0.35,0.5,0.5,0.45,0.6,0.5,0.3,0.55,1.0,0.75,0.55,1.0,0.45,0.4
58,0.8,0.5,0.7,0.3,0.65,0.65,0.6,0.5,0.35,0.25,0.65,0.55,0.15,0.4,0.95,0.8,0.75,0.9,0.35,0.15
59,0.75,0.45,0.45,0.25,0.6,0.5,0.45,0.55,0.15,0.35,0.65,0.7,0.25,0.4,1.0,0.6,0.5,0.55,0.5,0.35
60,0.85,0.45,0.45,0.15,0.55,0.4,0.25,0.35,0.0,0.35,0.65,0.75,0.2,0.15,0.95,0.8,0.8,0.75,0.45,0.25
61,0.9,0.55,0.6,0.2,0.5,0.6,0.35,0.25,0.05,0.25,0.6,0.7,0.4,0.25,0.95,0.75,0.7,0.85,0.55,0.35
62,0.9,0.75,0.4,0.05,0.65,0.4,0.15,0.6,0.1,0.45,0.45,0.85,0.25,0.1,0.7,0.95,0.85,0.8,0.7,0.45
63,0.8,0.75,0.3,0.15,0.8,0.4,0.25,0.45,0.15,0.4,0.55,0.7,0.35,0.3,0.8,0.8,0.5,0.55,0.8,0.5
64,0.55,0.5,0.5,0.4,0.7,0.55,0.4,0.2,0.15,0.1,0.75,0.7,0.55,0.4,0.65,0.65,0.3,0.5,0.9,0.35
65,0.45,0.35,0.65,0.5,0.5,0.5,0.45,0.3,0.05,0.1,0.7,0.7,0.6,0.5,0.55,0.4,0.2,0.4,1.0,0.5
66,0.35,0.35,0.65,0.45,0.45,0.6,0.6,0.4,0.15,0.15,0.9,0.6,0.6,0.55,0.55,0.65,0.35,0.35,1.0,0.7
67,0.5,0.3,0.6,0.3,0.5,0.3,0.6,0.3,0.3,0.3,0.75,0.8,0.65,0.45,0.4,0.55,0.65,0.45,0.95,0.75
68,0.6,0.35,0.45,0.2,0.4,0.35,0.65,0.3,0.4,0.3,0.7,0.8,0.8,0.45,0.35,0.45,0.5,0.5,1.0,0.6
69,0.65,0.6,0.65,0.15,0.65,0.25,0.5,0.2,0.4,0.55,0.85,0.8,0.6,0.3,0.15,0.65,0.45,0.55,1.0,0.6
70,0.75,0.65,0.75,0.1,0.7,0.25,0.4,0.15,0.4,0.65,1.0,0.75,0.6,0.3,0.1,0.65,0.3,0.6,1.0,0.45
71,1.0,0.6,0.85,0.05,0.7,0.0,0.4,0.25,0.25,0.5,0.9,0.65,0.6,0.05,0.05,0.55,0.55,0.5,0.95,0.6
72,1.0,0.3,0.75,0.2,0.8,0.05,0.65,0.25,0.2,0.5,0.8,0.7,0.8,0.0,0.15,0.4,0.65,0.35,0.85,0.55
73,1.0,0.2,0.8,0.4,0.65,0.0,0.65,0.4,0.15,0.25,0.8,0.5,0.65,0.0,0.25,0.25,0.65,0.2,0.75,0.5
74,0.85,0.35,0.65,0.3,0.55,0.1,0.5,0.4,0.25,0.3,0.65,0.55,0.7,0.0,0.1,0.3,0.55,0.25,0.7,0.45
75,1.0,0.4,0.6,0.4,0.55,0.0,0.45,0.25,0.25,0.4,0.45,0.8,0.7,0.0,0.25,0.3,0.5,0.25,0.7,0.45
76,0.95,0.6,0.35,0.25,0.8,0.05,0.35,0.2,0.45,0.65,0.35,0.85,0.85,0.05,0.25,0.15,0.35,0.55,0.85,0.45
77,0.9,0.65,0.25,0.35,0.85,0.2,0.2,0.15,0.7,0.8,0.3,0.85,0.95,0.05,0.35,0.05,0.3,0.9,1.0,0.25
78,0.85,0.7,0.4,0.25,0.95,0.1,0.25,0.15,0.8,0.9,0.45,0.6,1.0,0.0,0.05,0.0,0.25,0.75,0.95,0.15
79,0.75,0.65,0.5,0.3,0.95,0.25,0.15,0.25,0.6,0.9,0.65,0.55,0.95,0.05,0.05,0.0,0.25,0.8,0.8,0.15
80,0.95,0.4,0.55,0.45,0.9,0.0,0.2,0.4,0.9,0.75,0.55,0.75,0.9,0.0,0.05,0.05,0.4,0.7,0.75,0.05
81,0.85,0.3,0.85,0.55,0.95,0.1,0.55,0.55,0.8,0.7,0.7,0.8,0.7,0.0,0.1,0.0,0.65,0.65,0.7,0.15
82,0.5,0.3,0.85,0.95,0.8,0.0,0.75,0.7,0.65,0.55,0.75,0.55,0.45,0.05,0.15,0.05,0.75,0.55,0.45,0.45
83,0.75,0.15,0.95,0.95,0.6,0.0,0.6,0.85,0.85,0.65,0.85,0.6,0.4,0.0,0.15,0.05,0.9,0.55,0.4,0.55
84,0.65,0.45,0.9,0.9,0.7,0.05,0.75,0.9,0.6,0.6,0.85,0.6,0.2,0.1,0.1,0.15,0.85,0.6,0.4,0.6
85,0.5,0.7,0.6,0.9,0.7,0.05,0.7,0.9,0.4,0.4,0.9,0.4,0.15,0.2,0.2,0.35,0.9,0.55,0.4,0.5
86,0.6,0.8,0.75,0.9,0.6,0.2,0.55,0.85,0.45,0.5,0.85,0.55,0.1,0.3,0.15,0.45,0.85,0.45,0.35,0.55
87,0.75,0.65,0.75,0.9,0.55,0.05,0.55,0.75,0.6,0.65,0.7,0.65,0.1,0.3,0.25,0.2,0.8,0.3,0.4,0.35
88,0.4,0.35,0.5,0.9,0.55,0.1,0.7,0.95,0.4,0.85,0.6,0.45,0.1,0.2,0.55,0.15,0.75,0.65,0.35,0.25
89,0.45,0.4,0.45,1.0,0.5,0.05,0.45,0.95,0.55,0.7,0.8,0.55,0.15,0.4,0.4,0.2,0.65,0.4,0.4,0.25
90,0.5,0.65,0.4,0.95,0.6,0.0,0.4,1.0,0.3,0.65,0.8,0.45,0.15,0.35,0.4,0.35,0.8,0.55,0.55,0.35
91,0.7,0.5,0.5,0.8,0.65,0.1,0.45,1.0,0.1,0.85,0.4,0.45,0.1,0.15,0.45,0.15,0.65,0.55,0.45,0.2
92,0.75,0.55,0.5,0.7,0.75,0.05,0.55,1.0,0.05,0.9,0.35,0.3,0.05,0.25,0.55,0.2,0.35,0.5,0.6,0.25
93,0.95,0.55,0.35,0.75,0.7,0.0,0.55,0.95,0.2,0.9,0.55,0.55,0.15,0.1,0.5,0.1,0.3,0.5,0.4,0.4
94,0.9,0.55,0.4,0.9,0.7,0.15,0.8,1.0,0.3,0.85,0.7,0.6,0.1,0.05,0.7,0.0,0.4,0.6,0.45,0.4
95,1.0,0.55,0.55,0.75,0.7,0.1,0.65,0.9,0.5,0.75,0.75,0.6,0.1,0.05,0.5,0.05,0.5,0.55,0.5,0.55
96,0.9,0.65,0.5,0.8,0.5,0.2,0.6,1.0,0.45,0.55,0.8,0.6,0.3,0.2,0.7,0.0,0.85,0.45,0.5,0.7
97,0.95,1.0,0.8,0.55,0.35,0.25,0.3,0.95,0.4,0.2,0.45,0.5,0.2,0.05,0.3,0.0,1.0,0.5,0.45,0.95
98,0.95,1.0,0.85,0.6,0.35,0.15,0.4,0.9,0.45,0.2,0.45,0.6,0.4,0.1,0.15,0.1,0.95,0.45,0.5,0.9
99,0.85,1.0,0.85,0.4,0.4,0.05,0.25,0.95,0.25,0.25,0.4,0.4,0.5,0.25,0.2,0.1,0.95,0.55,0.7,0.85
