Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
83,0.95,0.4,0.45,0.5,0.3,0.45,0.4,0.5,0.55,0.6
84,0.75,0.45,0.5,0.35,0.35,0.65,0.3,0.7,0.75,0.8
85,0.6,0.4,0.6,0.45,0.4,0.35,0.45,0.5,0.6,0.6
86,0.5,0.3,0.35,0.65,0.45,0.35,0.35,0.5,0.6,0.65
87,0.6,0.35,0.3,0.55,0.5,0.45,0.45,0.35,0.55,0.7
88,0.5,0.3,0.25,0.5,0.45,0.75,0.45,0.5,0.5,0.7
89,0.55,0.3,0.25,0.7,0.55,0.7,0.5,0.3,0.6,0.6
90,0.55,0.3,0.45,0.55,0.65,0.6,0.4,0.25,0.6,0.4
91,0.45,0.3,0.55,0.65,0.7,0.65,0.55,0.25,0.5,0.5
92,0.6,0.35,0.25,0.5,0.35,0.6,0.65,0.3,0.4,0.55
93,0.75,0.4,0.35,0.65,0.3,0.5,0.6,0.35,0.45,0.65
94,0.7,0.65,0.3,0.4,0.5,0.3,0.8,0.35,0.45,0.6
95,0.7,0.85,0.25,0.2,0.5,0.5,0.7,0.4,0.45,0.7
96,0.9,0.75,0.45,0.25,0.55,0.35,0.9,0.5,0.55,0.55
97,0.9,0.75,0.3,0.3,0.65,0.6,0.9,0.5,0.35,0.55
98,0.8,0.75,0.4,0.45,0.65,0.6,0.8,0.55,0.5,0.55
99,0.7,0.6,0.55,0.25,0.4,0.5,0.65,0.4,0.7,0.5
