Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
23,0.6,0.7,0.15,0.25,0.1,0.25,0.7,0.55,0.4,0.45
24,0.6,0.7,0.1,0.2,0.2,0.35,0.6,0.75,0.35,0.65
25,0.7,0.7,0.1,0.15,0.45,0.25,0.7,0.85,0.5,0.6
26,0.6,0.35,0.15,0.25,0.6,0.45,0.75,0.85,0.4,0.85
27,0.6,0.55,0.15,0.55,0.7,0.55,0.8,0.8,0.45,0.65
28,0.4,0.2,0.25,0.35,0.7,0.3,0.75,0.65,0.45,0.65
29,0.5,0.2,0.45,0.35,0.85,0.15,0.85,0.45,0.25,0.65
30,0.5,0.3,0.25,0.3,1.0,0.25,0.75,0.45,0.1,0.55
31,0.55,0.3,0.35,0.2,1.0,0.25,0.55,0.4,0.25,0.6
32,0.35,0.25,0.25,0.05,1.0,0.05,0.35,0.6,0.3,0.35
33,0.75,0.3,0.25,0.25,0.95,0.25,0.4,0.6,0.3,0.65
34,0.75,0.15,0.45,0.5,0.9,0.4,0.25,0.6,0.3,0.7
35,0.5,0.2,0.4,0.3,0.8,0.45,0.15,0.3,0.7,0.7
36,0.8,0.4,0.45,0.35,0.55,0.4,0.3,0.25,0.75,0.65
37,0.7,0.55,0.35,0.35,0.75,0.3,0.1,0.25,0.5,0.65
38,0.75,0.4,0.15,0.45,0.45,0.3,0.0,0.1,0.5,0.7
39,0.65,0.3,0.15,0.65,0.25,0.45,0.05,0.2,0.5,0.55
40,0.65,0.35,0.1,0.5,0.35,0.5,0.2,0.35,0.3,0.55
41,0.5,0.3,0.2,0.35,0.5,0.5,0.25,0.45,0.45,0.8
42,0.6,0.25,0.0,0.45,0.45,0.55,0.15,0.55,0.55,0.75
43,0.7,0.25,0.1,0.45,0.35,0.7,0.2,0.55,0.5,0.6
44,0.7,0.5,0.05,0.5,0.35,0.65,0.15,0.55,0.3,0.6
45,0.55,0.55,0.2,0.45,0.55,0.7,0.2,0.65,0.55,0.5
46,0.5,0.5,0.4,0.35,0.75,0.75,0.0,0.65,0.5,0.65
47,0.8,0.55,0.55,0.3,0.65,0.75,0.05,0.7,0.65,0.55
48,0.8,0.5,0.5,0.6,0.6,0.65,0.05,0.55,0.7,0.65
49,0.75,0.25,0.4,0.5,0.55,0.8,0.15,0.35,0.5,0.8
50,0.7,0.25,0.75,0.4,0.5,0.9,0.25,0.35,0.75,0.8
51,0.7,0.25,0.65,0.7,0.4,0.75,0.4,0.3,0.65,0.9
52,0.7,0.2,0.55,0.7,0.3,0.6,0.1,0.1,0.55,0.9
53,0.5,0.2,0.65,0.55,0.05,0.65,0.25,0.25,0.55,0.85
54,0.65,0.3,0.7,0.45,0.4,0.9,0.25,0.25,0.5,0.8
55,0.65,0.45,0.65,0.45,0.5,0.55,0.15,0.35,0.55,0.75
56,0.85,0.65,0.6,0.45,0.4,0.3,0.1,0.3,0.7,0.65
57,1.0,0.7,0.8,0.4,0.35,0.2,0.2,0.3,0.7,0.55
58,0.85,0.6,0.95,0.5,0.1,0.05,0.25,0.05,0.85,0.45
59,0.8,0.75,0.95,0.5,0.0,0.15,0.1,0.2,0.65,0.6
60,0.9,0.65,1.0,0.5,0.05,0.25,0.1,0.45,0.75,0.5
61,1.0,0.6,0.85,0.45,0.1,0.4,0.2,0.5,0.7,0.5
62,0.95,0.45,0.8,0.2,0.15,0.3,0.15,0.45,0.55,0.45
63,0.95,0.45,0.7,0.05,0.0,0.3,0.3,0.45,0.75,0.4
64,0.75,0.4,0.5,0.1,0.05,0.2,0.45,0.5,0.8,0.35
65,0.7,0.55,0.4,0.15,0.15,0.2,0.4,0.5,0.65,0.4
66,0.65,0.35,0.45,0.1,0.1,0.3,0.3,0.25,0.4,0.35
67,0.6,0.3,0.45,0.2,0.2,0.3,0.35,0.15,0.5,0.5
68,0.55,0.15,0.6,0.2,0.3,0.25,0.6,0.2,0.65,0.75
69,0.65,0.2,0.5,0.15,0.15,0.3,0.8,0.15,0.85,0.75
70,0.65,0.3,0.4,0.25,0.15,0.2,0.85,0.1,0.65,0.6
71,0.6,0.15,0.4,0.35,0.2,0.2,0.75,0.2,0.7,0.45
72,0.7,0.1,0.3,0.35,0.2,0.1,0.8,0.5,0.75,0.7
73,0.65,0.15,0.6,0.2,0.15,0.25,0.75,0.35,0.7,0.55
74,0.75,0.4,0.55,0.15,0.1,0.15,0.7,0.2,0.5,0.45
75,0.75,0.35,0.7,0.1,0.2,0.45,0.5,0.15,0.5,0.6
76,0.6,0.2,0.6,0.35,0.25,0.35,0.4,0.25,0.75,0.75
77,0.5,0.15,0.8,0.3,0.2,0.0,0.3,0.4,0.65,0.9
78,0.55,0.25,0.8,0.4,0.2,0.05,0.45,0.35,0.4,0.8
79,0.7,0.35,0.7,0.4,0.35,0.1,0.4,0.5,0.4,0.75
80,0.7,0.35,0.7,0.2,0.35,0.05,0.3,0.25,0.55,0.8
81,0.95,0.5,0.8,0.1,0.05,0.1,0.35,0.3,0.3,0.85
82,0.95,0.75,0.65,0.15,0.15,0.0,0.6,0.4,0.15,0.9
83,0.75,0.75,0.55,0.2,0.35,0.05,0.6,0.45,0.35,0.85
84,0.7,0.45,0.35,0.25,0.5,0.35,0.4,0.5,0.35,0.9
85,0.5,0.5,0.45,0.5,0.6,0.4,0.15,0.6,0.35,0.9
86,0.75,0.65,0.45,0.4,0.65,0.7,0.2,0.35,0.35,0.8
87,0.65,0.65,0.55,0.3,0.95,0.95,0.2,0.15,0.3,0.85
88,0.75,0.8,0.55,0.3,0.8,0.85,0.2,0.1,0.2,0.7
89,0.7,0.85,0.5,0.2,0.75,0.8,0.2,0.15,0.1,0.45
90,0.95,0.85,0.6,0.4,0.85,0.55,0.3,0.15,0.05,0.6
91,0.85,0.85,0.65,0.5,0.95,0.45,0.25,0.4,0.1,0.75
92,0.85,0.95,0.5,0.35,1.0,0.4,0.2,0.1,0.05,0.7
93,0.75,0.9,0.35,0.1,0.95,0.7,0.3,0.1,0.4,0.75
94,0.5,0.8,0.35,0.0,0.9,0.7,0.3,0.1,0.65,0.95
95,0.75,0.65,0.15,0.15,0.6,0.75,0.5,0.2,0.7,0.9
96,0.75,0.55,0.25,0.1,0.45,0.9,0.7,0.05,0.85,0.8
97,0.9,0.4,0.15,0.4,0.4,0.85,0.7,0.05,0.7,0.7
98,0.85,0.3,0.3,0.8,0.3,0.95,0.5,0.05,0.5,0.75
99,0.8,0.65,0.4,0.7,0.5,0.85,0.1,0.25,0.4,0.7
